AÑO;MARCA;MODELO;CAMIONES/ TRACTO;CARROCERIA;AÑO FAB;P.BRUTO;ORIGEN;FORMULA RODANTE;ENERO;FEBRERO;MARZO;ABRIL;MAYO;JUNIO;JULIO;AGOSTO;SEPTIEMBRE;OCTUBRE;NOVIEMBRE;DICIEMBRE;TTL;PER - Origen  de Marca;TYPE;"VOLVO / MACK 
SEGMENTATION";PER - CLAS. FINAL;"CODIGO 
VINCULADOR
(APLICATION SEGMENT)";"APLICATION
SEGMENTS"
2015;FORLAND;INCAPOWER FD20;CAMIONES;VOLQUETE;2014;5,490;CHINA;4X2;0;0;1;0;0;0;0;0;0;0;0;0;1;Chino;RIGID;NO APLICA;XLDV;FORLAND INCAPOWER FD20VOLQUETE4X2XLDV;No aplica
2015;FORLAND;INCAPOWER FD20;CAMIONES;VOLQUETE;2014;5,490;CHINA;4X2;0;0;3;1;0;1;1;0;1;0;0;0;7;Chino;RIGID;NO APLICA;XLDV;FORLAND INCAPOWER FD20VOLQUETE4X2XLDV;No aplica
2015;FORLAND;INCAPOWER FD20;CAMIONES;VOLQUETE;2015;5,490;CHINA;4X2;0;0;0;0;0;0;0;0;0;1;0;0;1;Chino;RIGID;NO APLICA;XLDV;FORLAND INCAPOWER FD20VOLQUETE4X2XLDV;No aplica
2015;FORLAND;INCAPOWER FD20;CAMIONES;VOLQUETE;2015;5,490;CHINA;4X2;0;3;0;0;0;0;0;0;0;0;0;0;3;Chino;RIGID;NO APLICA;XLDV;FORLAND INCAPOWER FD20VOLQUETE4X2XLDV;No aplica
2015;FORLAND;INCAPOWER FD20;CAMIONES;VOLQUETE;2015;5,490;CHINA;4X2;0;0;0;1;0;0;0;0;0;0;0;0;1;Chino;RIGID;NO APLICA;XLDV;FORLAND INCAPOWER FD20VOLQUETE4X2XLDV;No aplica
2015;FORLAND;INCAPOWER FD30;CAMIONES;VOLQUETE;2014;5,500;CHINA;4X2;1;0;0;0;0;0;0;0;0;0;0;0;1;Chino;RIGID;NO APLICA;XLDV;FORLAND INCAPOWER FD30VOLQUETE4X2XLDV;No aplica
2015;FORLAND;INCAPOWER FD40;CAMIONES;VOLQUETE;2015;5,490;CHINA;4X2;0;0;0;0;0;0;0;0;0;1;0;0;1;Chino;RIGID;NO APLICA;XLDV;FORLAND INCAPOWER FD40VOLQUETE4X2XLDV;No aplica
2015;FORLAND;INCAPOWER FD40;CAMIONES;VOLQUETE;2015;5,490;CHINA;4X2;0;0;0;0;1;0;0;0;0;0;0;0;1;Chino;RIGID;NO APLICA;XLDV;FORLAND INCAPOWER FD40VOLQUETE4X2XLDV;No aplica
2015;FORLAND;INCAPOWER FD40;CAMIONES;VOLQUETE;OTROS;5,490;CHINA;4X2;0;0;0;0;0;1;0;1;1;0;0;0;3;Chino;RIGID;NO APLICA;XLDV;FORLAND INCAPOWER FD40VOLQUETE4X2XLDV;No aplica
2015;FORLAND;INCAPOWER FD40;CAMIONES;VOLQUETE;OTROS;5,490;CHINA;4X2;0;0;0;0;0;1;0;0;0;0;0;0;1;Chino;RIGID;NO APLICA;XLDV;FORLAND INCAPOWER FD40VOLQUETE4X2XLDV;No aplica
2015;FORLAND;INCAPOWER FD40;CAMIONES;VOLQUETE;OTROS;5,490;CHINA;4X2;1;0;0;0;0;2;1;5;2;0;1;0;12;Chino;RIGID;NO APLICA;XLDV;FORLAND INCAPOWER FD40VOLQUETE4X2XLDV;No aplica
2015;FORLAND;INCAPOWER;CAMIONES;VOLQUETE;2015;8,610;CHINA;4X2;0;0;0;0;0;0;2;0;0;0;0;0;2;Chino;RIGID;NO APLICA;LDV;FORLAND INCAPOWERVOLQUETE4X2LDV;No aplica
2015;FORLAND;INCAPOWER;CAMIONES;VOLQUETE;2015;8,610;CHINA;4X2;0;0;0;0;0;0;1;0;0;0;0;0;1;Chino;RIGID;NO APLICA;LDV;FORLAND INCAPOWERVOLQUETE4X2LDV;No aplica
2015;FORLAND;INCAPOWER;CAMIONES;VOLQUETE;2015;8,610;CHINA;4X2;0;0;0;0;0;0;0;1;0;0;0;0;1;Chino;RIGID;NO APLICA;LDV;FORLAND INCAPOWERVOLQUETE4X2LDV;No aplica
2015;FORLAND;BJ3052V3PBB-A1;CAMIONES;VOLQUETE;2015;4,500;CHINA;4X2;0;2;0;0;0;0;0;0;1;0;0;0;3;Chino;RIGID;NO APLICA;XLDV;FORLAND BJ3052V3PBB-A1VOLQUETE4X2XLDV;No aplica
2015;FORLAND;BJ3062V3PDB-B2;CAMIONES;VOLQUETE;2013;14,555;CHINA;4X2;1;0;0;0;0;0;0;0;0;0;0;0;1;Chino;RIGID;NO APLICA;MDV;FORLAND BJ3062V3PDB-B2VOLQUETE4X2MDV;No aplica
2015;FORLAND;BJ3062V3PDB-B2;CAMIONES;VOLQUETE;OTROS;14,555;CHINA;4X2;1;0;1;0;0;0;0;0;0;0;0;0;2;Chino;RIGID;NO APLICA;MDV;FORLAND BJ3062V3PDB-B2VOLQUETE4X2MDV;No aplica
2015;FORLAND;INCAPOWER FD130;CAMIONES;VOLQUETE;2013;24,500;CHINA;4X2;0;0;0;0;1;0;0;0;0;0;0;0;1;Chino;RIGID;APLICA;MHDV;FORLAND INCAPOWER FD130VOLQUETE4X2MHDV;Light Construction
2015;FORLAND;INCAPOWER FD130;CAMIONES;VOLQUETE;2014;24,500;CHINA;4X2;0;0;1;0;0;0;0;0;0;0;0;0;1;Chino;RIGID;APLICA;MHDV;FORLAND INCAPOWER FD130VOLQUETE4X2MHDV;Light Construction
2015;FORLAND;INCAPOWER FD130;CAMIONES;VOLQUETE;2015;24,500;CHINA;4X2;0;1;0;0;0;0;0;0;0;1;0;0;2;Chino;RIGID;APLICA;MHDV;FORLAND INCAPOWER FD130VOLQUETE4X2MHDV;Light Construction
2015;FORLAND;INCAPOWER FD65;CAMIONES;VOLQUETE;2015;5,490;CHINA;4X2;0;0;1;0;0;0;0;0;0;0;0;0;1;Chino;RIGID;NO APLICA;XLDV;FORLAND INCAPOWER FD65VOLQUETE4X2XLDV;No aplica
2015;FORLAND;INCAPOWER FD65;CAMIONES;VOLQUETE;2015;5,490;CHINA;4X2;0;0;0;0;0;0;0;0;0;0;0;1;1;Chino;RIGID;NO APLICA;XLDV;FORLAND INCAPOWER FD65VOLQUETE4X2XLDV;No aplica
2015;FORLAND;INCAPOWER FD65;CAMIONES;VOLQUETE;2015;5,490;CHINA;4X2;0;0;0;0;2;0;0;0;0;0;0;0;2;Chino;RIGID;NO APLICA;XLDV;FORLAND INCAPOWER FD65VOLQUETE4X2XLDV;No aplica
2015;FORLAND;INCAPOWER FD80;CAMIONES;VOLQUETE;2013;18,000;CHINA;4X2;0;0;0;0;1;0;0;0;0;0;0;0;1;Chino;RIGID;APLICA;MHDV;FORLAND INCAPOWER FD80VOLQUETE4X2MHDV;Light Construction
2015;FORLAND;INCAPOWER FD80;CAMIONES;VOLQUETE;2013;18,000;CHINA;4X2;0;0;0;0;0;0;0;0;0;0;0;1;1;Chino;RIGID;APLICA;MHDV;FORLAND INCAPOWER FD80VOLQUETE4X2MHDV;Light Construction
2015;FORLAND;INCAPOWER FD80;CAMIONES;VOLQUETE;2013;18,000;CHINA;4X2;0;0;0;0;0;0;0;0;0;0;0;1;1;Chino;RIGID;APLICA;MHDV;FORLAND INCAPOWER FD80VOLQUETE4X2MHDV;Light Construction
2015;FORLAND;INCAPOWER FD80;CAMIONES;VOLQUETE;2013;18,000;CHINA;4X2;0;0;0;0;0;0;0;1;0;0;0;0;1;Chino;RIGID;APLICA;MHDV;FORLAND INCAPOWER FD80VOLQUETE4X2MHDV;Light Construction
2015;FORLAND;INCAPOWER FD80;CAMIONES;VOLQUETE;2013;18,000;CHINA;4X2;0;0;0;1;1;0;0;0;0;0;0;0;2;Chino;RIGID;APLICA;MHDV;FORLAND INCAPOWER FD80VOLQUETE4X2MHDV;Light Construction
2015;FORLAND;INCAPOWER FD80;CAMIONES;VOLQUETE;2013;18,000;CHINA;4X2;0;0;0;0;1;0;0;0;0;0;0;0;1;Chino;RIGID;APLICA;MHDV;FORLAND INCAPOWER FD80VOLQUETE4X2MHDV;Light Construction
2015;FORLAND;INCAPOWER FD80;CAMIONES;VOLQUETE;2014;13,875;CHINA;4X2;0;0;0;0;0;1;0;0;0;0;0;0;1;Chino;RIGID;NO APLICA;MDV;FORLAND INCAPOWER FD80VOLQUETE4X2MDV;No aplica
2015;FORLAND;INCAPOWER FD80;CAMIONES;VOLQUETE;2014;13,875;CHINA;4X2;0;0;1;0;0;0;1;0;0;0;0;0;2;Chino;RIGID;NO APLICA;MDV;FORLAND INCAPOWER FD80VOLQUETE4X2MDV;No aplica
2015;FORLAND;INCAPOWER FD80;CAMIONES;VOLQUETE;2014;13,875;CHINA;4X2;0;0;0;0;0;0;0;0;1;0;0;0;1;Chino;RIGID;NO APLICA;MDV;FORLAND INCAPOWER FD80VOLQUETE4X2MDV;No aplica
2015;FORLAND;INCAPOWER FD80;CAMIONES;VOLQUETE;2014;18,000;CHINA;4X2;0;0;0;0;0;1;0;0;0;0;0;0;1;Chino;RIGID;APLICA;MHDV;FORLAND INCAPOWER FD80VOLQUETE4X2MHDV;Light Construction
2015;FORLAND;INCAPOWER FD80;CAMIONES;VOLQUETE;2014;18,000;CHINA;4X2;0;0;0;0;0;0;0;0;0;0;1;0;1;Chino;RIGID;APLICA;MHDV;FORLAND INCAPOWER FD80VOLQUETE4X2MHDV;Light Construction
2015;FORLAND;INCAPOWER FD80;CAMIONES;VOLQUETE;2014;18,000;CHINA;4X2;0;0;1;1;0;0;0;0;0;0;1;0;3;Chino;RIGID;APLICA;MHDV;FORLAND INCAPOWER FD80VOLQUETE4X2MHDV;Light Construction
2015;FORLAND;INCAPOWER FD80;CAMIONES;VOLQUETE;2014;18,000;CHINA;4X2;1;0;3;1;0;0;0;0;1;0;1;0;7;Chino;RIGID;APLICA;MHDV;FORLAND INCAPOWER FD80VOLQUETE4X2MHDV;Light Construction
2015;FORLAND;INCAPOWER FD80;CAMIONES;VOLQUETE;2014;18,000;CHINA;4X2;0;0;1;0;0;0;0;0;0;0;0;0;1;Chino;RIGID;APLICA;MHDV;FORLAND INCAPOWER FD80VOLQUETE4X2MHDV;Light Construction
2015;FORLAND;INCAPOWER FD80;CAMIONES;VOLQUETE;2014;18,000;CHINA;4X2;1;0;0;0;0;0;0;0;0;0;0;0;1;Chino;RIGID;APLICA;MHDV;FORLAND INCAPOWER FD80VOLQUETE4X2MHDV;Light Construction
2015;FORLAND;INCAPOWER FD80;CAMIONES;VOLQUETE;2015;18,000;CHINA;4X2;0;2;0;1;0;0;0;0;0;0;0;0;3;Chino;RIGID;APLICA;MHDV;FORLAND INCAPOWER FD80VOLQUETE4X2MHDV;Light Construction
2015;FORLAND;INCAPOWER FD80;CAMIONES;VOLQUETE;2015;18,000;CHINA;4X2;0;0;0;0;0;1;0;0;0;0;0;0;1;Chino;RIGID;APLICA;MHDV;FORLAND INCAPOWER FD80VOLQUETE4X2MHDV;Light Construction
2015;FORLAND;INCAPOWER FD80;CAMIONES;VOLQUETE;2015;18,000;CHINA;4X2;0;0;0;0;0;1;0;0;0;0;0;0;1;Chino;RIGID;APLICA;MHDV;FORLAND INCAPOWER FD80VOLQUETE4X2MHDV;Light Construction
2015;FORLAND;INCAPOWER FD80;CAMIONES;VOLQUETE;2015;18,000;CHINA;4X2;0;0;2;0;1;1;0;0;1;0;0;0;5;Chino;RIGID;APLICA;MHDV;FORLAND INCAPOWER FD80VOLQUETE4X2MHDV;Light Construction
2015;FORLAND;INCAPOWER FD80;CAMIONES;VOLQUETE;2015;18,000;CHINA;4X2;2;1;0;0;0;0;0;0;0;0;0;0;3;Chino;RIGID;APLICA;MHDV;FORLAND INCAPOWER FD80VOLQUETE4X2MHDV;Light Construction
2015;FORLAND;INCAPOWER FD80;CAMIONES;VOLQUETE;2015;18,000;CHINA;4X2;0;0;0;0;0;1;0;0;0;0;0;0;1;Chino;RIGID;APLICA;MHDV;FORLAND INCAPOWER FD80VOLQUETE4X2MHDV;Light Construction
2015;FORLAND;INCAPOWER;CAMIONES;VOLQUETE;2015;13,875;CHINA;4X2;0;0;0;0;0;0;0;0;1;0;0;0;1;Chino;RIGID;NO APLICA;MDV;FORLAND INCAPOWERVOLQUETE4X2MDV;No aplica
2015;FORLAND;INCAPOWER;CAMIONES;VOLQUETE;2015;13,875;CHINA;4X2;0;0;0;0;0;0;1;0;0;0;0;0;1;Chino;RIGID;NO APLICA;MDV;FORLAND INCAPOWERVOLQUETE4X2MDV;No aplica
2015;FORLAND;INCAPOWER;CAMIONES;VOLQUETE;2015;13,875;CHINA;4X2;0;0;0;0;0;0;1;0;0;1;0;0;2;Chino;RIGID;NO APLICA;MDV;FORLAND INCAPOWERVOLQUETE4X2MDV;No aplica
2015;FORD;F-350;CAMIONES;CABINADO;2013;4,762;ESTADOS UNIDOS;4X2;0;0;0;0;0;0;0;0;0;0;0;1;1;Americana;RIGID;NO APLICA;XLDV;FORD F-350CABINADO4X2XLDV;No aplica
2015;FORD;F-350;CAMIONES;CABINADO;2013;4,762;ESTADOS UNIDOS;4X2;0;0;0;1;0;0;0;0;0;0;0;0;1;Americana;RIGID;NO APLICA;XLDV;FORD F-350CABINADO4X2XLDV;No aplica
2015;FORD;F-350;CAMIONES;CABINADO;2013;4,762;ESTADOS UNIDOS;4X2;0;0;0;0;0;0;0;0;1;0;0;1;2;Americana;RIGID;NO APLICA;XLDV;FORD F-350CABINADO4X2XLDV;No aplica
2015;FAW;CA1053P40K2L2EA84;CAMIONES;BARANDA;2015;7,700;CHINA;4X2;0;1;0;0;0;0;0;0;0;0;0;0;1;Chino;RIGID;NO APLICA;LDV;FAW CA1053P40K2L2EA84BARANDA4X2LDV;No aplica
2015;FAW;WORLD AUTOS;CAMIONES;BARANDA;2013;4,180;CHINA;4X2;0;0;0;0;1;0;0;0;0;0;0;0;1;Chino;RIGID;NO APLICA;XLDV;FAW WORLD AUTOSBARANDA4X2XLDV;No aplica
2015;FAW;WORLD AUTOS;CAMIONES;BARANDA;2013;4,180;CHINA;4X2;0;0;0;0;1;0;0;0;0;0;0;0;1;Chino;RIGID;NO APLICA;XLDV;FAW WORLD AUTOSBARANDA4X2XLDV;No aplica
2015;FAW;WORLD AUTOS;CAMIONES;BARANDA;2013;4,180;CHINA;4X2;0;0;0;0;0;1;0;0;0;0;0;0;1;Chino;RIGID;NO APLICA;XLDV;FAW WORLD AUTOSBARANDA4X2XLDV;No aplica
2015;FAW;WORLD AUTOS;CAMIONES;BARANDA;OTROS;4,180;CHINA;4X2;0;0;0;1;0;0;0;0;0;0;0;0;1;Chino;RIGID;NO APLICA;XLDV;FAW WORLD AUTOSBARANDA4X2XLDV;No aplica
2015;FAW;WORLD AUTOS;CAMIONES;BARANDA;OTROS;4,180;CHINA;4X2;0;0;0;1;0;0;0;0;0;0;0;0;1;Chino;RIGID;NO APLICA;XLDV;FAW WORLD AUTOSBARANDA4X2XLDV;No aplica
2015;FAW;CA1075PK2A81;CAMIONES;CABINADO;OTROS;7,300;CHINA;4X2;0;0;0;0;0;1;0;0;0;0;0;0;1;Chino;RIGID;NO APLICA;LDV;FAW CA1075PK2A81CABINADO4X2LDV;No aplica
2015;FAW;CA1083P9K2L1EA80;CAMIONES;CABINADO;2013;10,300;CHINA;4X2;1;0;0;0;0;0;0;0;2;0;2;0;5;Chino;RIGID;NO APLICA;MDV;FAW CA1083P9K2L1EA80CABINADO4X2MDV;No aplica
2015;FAW;CA1083P9K2L1EA80;CAMIONES;CABINADO;2015;10,300;CHINA;4X2;0;1;0;0;0;0;0;0;0;0;0;0;1;Chino;RIGID;NO APLICA;MDV;FAW CA1083P9K2L1EA80CABINADO4X2MDV;No aplica
2015;FAW;CA1083P9K2L1EA80;CAMIONES;CABINADO;2015;10,300;CHINA;4X2;0;2;0;1;0;0;1;0;0;0;0;0;4;Chino;RIGID;NO APLICA;MDV;FAW CA1083P9K2L1EA80CABINADO4X2MDV;No aplica
2015;FAW;CA1161P7K2L4EA80;CAMIONES;CABINADO;2013;19,500;CHINA;4X2;0;1;0;0;0;0;0;0;0;1;0;0;2;Chino;RIGID;APLICA;MHDV;FAW CA1161P7K2L4EA80CABINADO4X2MHDV;Distribution
2015;FAW;CA1258P7K2L11T1EA80;CAMIONES;CABINADO;2013;33,000;CHINA;6X4;1;0;0;0;0;0;0;0;0;0;0;0;1;Chino;RIGID;APLICA;HDV;FAW CA1258P7K2L11T1EA80CABINADO6X4HDV;Regional
2015;FAW;WORLD AUTOS;CAMIONES;VOLQUETE;OTROS;11,920;CHINA;4X2;0;0;0;0;0;0;0;0;1;0;0;0;1;Chino;RIGID;NO APLICA;MDV;FAW WORLD AUTOSVOLQUETE4X2MDV;No aplica
2015;FAW;WORLD AUTOS;CAMIONES;VOLQUETE;OTROS;11,920;CHINA;4X2;0;0;0;1;0;0;0;1;0;0;0;0;2;Chino;RIGID;NO APLICA;MDV;FAW WORLD AUTOSVOLQUETE4X2MDV;No aplica
2015;FAW;WORLD AUTOS;CAMIONES;VOLQUETE;OTROS;11,920;CHINA;4X2;1;0;0;0;0;0;0;0;0;0;0;0;1;Chino;RIGID;NO APLICA;MDV;FAW WORLD AUTOSVOLQUETE4X2MDV;No aplica
2015;FAW;WORLD AUTOS;CAMIONES;VOLQUETE;OTROS;11,920;CHINA;4X2;0;0;0;0;0;0;0;0;0;1;1;0;2;Chino;RIGID;NO APLICA;MDV;FAW WORLD AUTOSVOLQUETE4X2MDV;No aplica
2015;FAW;CA3256P2K2T1EA81;CAMIONES;VOLQUETE;2013;41,000;CHINA;6X4;0;2;0;0;5;1;0;0;12;0;0;10;30;Chino;RIGID;APLICA;HDV;FAW CA3256P2K2T1EA81VOLQUETE6X4HDV;Heavy Construction and Mining
2015;FAW;CA3256P2K2T1EA81;CAMIONES;VOLQUETE;2014;41,000;CHINA;6X4;0;1;2;0;1;1;0;0;0;0;0;1;6;Chino;RIGID;APLICA;HDV;FAW CA3256P2K2T1EA81VOLQUETE6X4HDV;Heavy Construction and Mining
2015;FAW;CA3256P2K2T1EA81;CAMIONES;VOLQUETE;2015;41,000;CHINA;6X4;0;1;0;0;0;0;0;0;1;0;0;0;2;Chino;RIGID;APLICA;HDV;FAW CA3256P2K2T1EA81VOLQUETE6X4HDV;Heavy Construction and Mining
2015;FAW;CA3300P2K2L1T4E80;CAMIONES;VOLQUETE;2013;41,000;CHINA;6X4;0;0;0;0;0;0;0;0;0;0;0;20;20;Chino;RIGID;APLICA;HDV;FAW CA3300P2K2L1T4E80VOLQUETE6X4HDV;Heavy Construction and Mining
2015;FAW;CA4250P66K24T1A1;TRACTOCAMIONES;REMOLCADOR;2013;26,000;CHINA;6X4;0;0;0;0;0;0;2;0;0;1;1;0;4;Chino;TRACTO;APLICA;HDV;FAW CA4250P66K24T1A1HDV6X4;Economic Long Haul
2015;FAW;CA4258P2K15T1NA80;TRACTOCAMIONES;REMOLCADOR;2013;26,000;CHINA;6X4;0;0;0;0;0;0;1;0;0;0;0;0;1;Chino;TRACTO;APLICA;HDV;FAW CA4258P2K15T1NA80HDV6X4;Economic Long Haul
2015;FAW;CA4258P2K15T1NA80;TRACTOCAMIONES;REMOLCADOR;2014;26,000;CHINA;6X4;1;0;0;0;0;0;0;0;0;0;0;0;1;Chino;TRACTO;APLICA;HDV;FAW CA4258P2K15T1NA80HDV6X4;Economic Long Haul
2015;FAW;CA4258P2K15T1NA80;TRACTOCAMIONES;REMOLCADOR;2014;26,000;CHINA;6X4;0;0;0;0;0;0;0;0;0;2;0;0;2;Chino;TRACTO;APLICA;HDV;FAW CA4258P2K15T1NA80HDV6X4;Economic Long Haul
2015;FAW;CA4258P2K15T1NA80;TRACTOCAMIONES;REMOLCADOR;2014;26,000;CHINA;6X4;4;0;0;0;2;0;0;0;0;4;0;0;10;Chino;TRACTO;APLICA;HDV;FAW CA4258P2K15T1NA80HDV6X4;Economic Long Haul
2015;E-ONE;TYPHOON CUSTOM;CAMIONES;BOMBERO;2015;16,329;ESTADOS UNIDOS;4X2;0;1;0;0;0;0;0;0;0;0;0;0;1;Americana;RIGID;APLICA;MHDV;E-ONE TYPHOON CUSTOMBOMBERO4X2MHDV;Distribution
2015;DULEVO;850;CAMIONES;BARREDERA;2013;2,200;ITALIA;4X2;0;1;0;0;0;0;0;0;0;0;0;0;1;Americana;RIGID;NO APLICA;XLDV;DULEVO 850BARREDERA4X2XLDV;No aplica
2015;DULEVO;850;CAMIONES;BARREDERA;OTROS;2,200;ITALIA;4X2;1;0;0;0;0;0;0;0;0;0;0;0;1;Americana;RIGID;NO APLICA;XLDV;DULEVO 850BARREDERA4X2XLDV;No aplica
2015;DONGFENG;714 D/C;CAMIONES;BARANDA;2015;11,990;CHINA;4X2;0;0;0;0;2;3;2;3;0;0;1;0;11;Chino;RIGID;NO APLICA;MDV;DONGFENG 714 D/CBARANDA4X2MDV;No aplica
2015;DONGFENG;714 D/C;CAMIONES;BARANDA;2015;11,990;CHINA;4X2;0;0;0;0;0;0;0;1;1;0;0;1;3;Chino;RIGID;NO APLICA;MDV;DONGFENG 714 D/CBARANDA4X2MDV;No aplica
2015;DONGFENG;C24-312A;CAMIONES;BARANDA;2013;11,990;CHINA;4X2;0;0;0;0;0;0;0;0;0;0;0;1;1;Chino;RIGID;NO APLICA;MDV;DONGFENG C24-312ABARANDA4X2MDV;No aplica
2015;DONGFENG;C24-312A;CAMIONES;BARANDA;2013;11,990;CHINA;4X2;0;3;0;1;0;0;0;0;0;0;0;0;4;Chino;RIGID;NO APLICA;MDV;DONGFENG C24-312ABARANDA4X2MDV;No aplica
2015;DONGFENG;C24-312A;CAMIONES;BARANDA;2013;11,990;CHINA;4X2;0;1;0;0;0;0;0;0;0;0;0;0;1;Chino;RIGID;NO APLICA;MDV;DONGFENG C24-312ABARANDA4X2MDV;No aplica
2015;DONGFENG;C24-312A;CAMIONES;BARANDA;2014;11,990;CHINA;4X2;3;0;0;0;0;0;0;0;0;0;0;0;3;Chino;RIGID;NO APLICA;MDV;DONGFENG C24-312ABARANDA4X2MDV;No aplica
2015;DONGFENG;C24-312A;CAMIONES;BARANDA;2014;11,990;CHINA;4X2;1;0;0;0;0;0;0;0;1;0;0;0;2;Chino;RIGID;NO APLICA;MDV;DONGFENG C24-312ABARANDA4X2MDV;No aplica
2015;DONGFENG;C24-312A;CAMIONES;BARANDA;2014;11,990;CHINA;4X2;0;0;0;0;0;0;0;0;0;1;0;0;1;Chino;RIGID;NO APLICA;MDV;DONGFENG C24-312ABARANDA4X2MDV;No aplica
2015;DONGFENG;C24-312A;CAMIONES;BARANDA;2015;11,990;CHINA;4X2;0;0;3;0;0;0;0;0;0;0;0;0;3;Chino;RIGID;NO APLICA;MDV;DONGFENG C24-312ABARANDA4X2MDV;No aplica
2015;DONGFENG;C24-312A;CAMIONES;BARANDA;2015;11,990;CHINA;4X2;0;0;3;0;0;0;0;0;0;0;0;0;3;Chino;RIGID;NO APLICA;MDV;DONGFENG C24-312ABARANDA4X2MDV;No aplica
2015;DONGFENG;C66-317B;CAMIONES;BARANDA;2014;10,205;CHINA;4X2;0;1;0;0;0;0;0;0;0;0;0;0;1;Chino;RIGID;NO APLICA;MDV;DONGFENG C66-317BBARANDA4X2MDV;No aplica
2015;DONGFENG;C66-317B;CAMIONES;BARANDA;2014;10,205;CHINA;4X2;2;6;3;5;1;2;0;0;1;0;0;0;20;Chino;RIGID;NO APLICA;MDV;DONGFENG C66-317BBARANDA4X2MDV;No aplica
2015;DONGFENG;C66-317B;CAMIONES;BARANDA;2014;10,205;CHINA;4X2;0;0;1;0;0;0;0;0;1;0;0;0;2;Chino;RIGID;NO APLICA;MDV;DONGFENG C66-317BBARANDA4X2MDV;No aplica
2015;DONGFENG;C66-317B;CAMIONES;BARANDA;2014;10,205;CHINA;4X2;0;0;0;1;0;0;0;0;0;0;1;0;2;Chino;RIGID;NO APLICA;MDV;DONGFENG C66-317BBARANDA4X2MDV;No aplica
2015;DONGFENG;C66-317B;CAMIONES;BARANDA;2015;10,205;CHINA;4X2;0;0;1;0;0;0;0;0;0;0;0;0;1;Chino;RIGID;NO APLICA;MDV;DONGFENG C66-317BBARANDA4X2MDV;No aplica
2015;DONGFENG;DF-1016B;CAMIONES;BARANDA;2015;10,500;CHINA;4X2;0;0;0;0;0;8;0;3;8;1;1;4;25;Chino;RIGID;NO APLICA;MDV;DONGFENG DF-1016BBARANDA4X2MDV;No aplica
2015;DONGFENG;DF-1016B;CAMIONES;BARANDA;2015;10,500;CHINA;4X2;0;0;0;0;0;0;0;0;0;0;2;0;2;Chino;RIGID;NO APLICA;MDV;DONGFENG DF-1016BBARANDA4X2MDV;No aplica
2015;DONGFENG;DF-1016L;CAMIONES;BARANDA;2015;10,500;CHINA;4X2;0;0;0;0;0;1;0;0;3;0;0;0;4;Chino;RIGID;NO APLICA;MDV;DONGFENG DF-1016LBARANDA4X2MDV;No aplica
2015;DONGFENG;DF312B;CAMIONES;BARANDA;2013;11,990;CHINA;4X2;0;0;0;0;0;0;0;0;0;1;0;0;1;Chino;RIGID;NO APLICA;MDV;DONGFENG DF312BBARANDA4X2MDV;No aplica
2015;DONGFENG;DF-410G;CAMIONES;BARANDA;2014;4,100;CHINA;4X2;0;0;0;0;0;0;0;0;1;0;0;0;1;Chino;RIGID;NO APLICA;XLDV;DONGFENG DF-410GBARANDA4X2XLDV;No aplica
2015;DONGFENG;DF-512B;CAMIONES;BARANDA;2014;3,490;CHINA;4X2;0;0;0;0;0;0;0;0;0;1;1;0;2;Chino;RIGID;NO APLICA;XLDV;DONGFENG DF-512BBARANDA4X2XLDV;No aplica
2015;DONGFENG;DF-512B;CAMIONES;BARANDA;2014;3,490;CHINA;4X2;0;0;0;0;0;1;0;0;0;0;0;0;1;Chino;RIGID;NO APLICA;XLDV;DONGFENG DF-512BBARANDA4X2XLDV;No aplica
2015;DONGFENG;DF-512B;CAMIONES;BARANDA;2014;3,490;CHINA;4X2;0;0;0;1;5;2;0;5;3;3;3;1;23;Chino;RIGID;NO APLICA;XLDV;DONGFENG DF-512BBARANDA4X2XLDV;No aplica
2015;DONGFENG;DF-512B;CAMIONES;BARANDA;2014;3,490;CHINA;4X2;0;0;0;0;0;0;0;2;0;0;0;0;2;Chino;RIGID;NO APLICA;XLDV;DONGFENG DF-512BBARANDA4X2XLDV;No aplica
2015;DONGFENG;DF-612B;CAMIONES;BARANDA;2014;6,000;CHINA;4X2;0;0;0;1;0;0;0;0;0;0;0;0;1;Chino;RIGID;NO APLICA;LDV;DONGFENG DF-612BBARANDA4X2LDV;No aplica
2015;DONGFENG;DF-612B;CAMIONES;BARANDA;2014;6,000;CHINA;4X2;0;0;1;4;3;0;0;0;1;2;2;3;16;Chino;RIGID;NO APLICA;LDV;DONGFENG DF-612BBARANDA4X2LDV;No aplica
2015;DONGFENG;DF-612B;CAMIONES;BARANDA;2014;6,000;CHINA;4X2;0;0;0;0;2;2;0;0;0;0;0;0;4;Chino;RIGID;NO APLICA;LDV;DONGFENG DF-612BBARANDA4X2LDV;No aplica
2015;DONGFENG;DF-612B;CAMIONES;BARANDA;2014;6,000;CHINA;4X2;0;0;0;0;0;0;0;0;0;1;0;0;1;Chino;RIGID;NO APLICA;LDV;DONGFENG DF-612BBARANDA4X2LDV;No aplica
2015;DONGFENG;DF-612B;CAMIONES;BARANDA;2015;6,000;CHINA;4X2;0;0;0;0;0;1;0;0;0;0;0;0;1;Chino;RIGID;NO APLICA;LDV;DONGFENG DF-612BBARANDA4X2LDV;No aplica
